run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run11,run12,run13,run14,run15,run16,run17,run18,run19,run20,run21,run22,run23,run24,run25,run26,run27,run28,run29,run30,average
0.256396,0.40425,0.344212,0.334522,0.438562,0.375287,0.238675,0.592953,0.253339,0.239585,0.336044,0.316509,0.423105,0.314089,0.190391,0.33961,0.188279,0.238711,0.398068,0.338855,0.245775,0.311747,0.329612,0.248749,0.538598,0.329927,0.461208,0.259326,0.230758,0.337093,0.328475
0.256396,0.40425,0.344212,0.334522,0.438562,0.375287,0.238675,0.592953,0.253339,0.239585,0.336044,0.316509,0.423105,0.314089,0.190391,0.33961,0.188279,0.238711,0.398068,0.338855,0.245775,0.311747,0.329612,0.248749,0.538598,0.329927,0.461208,0.259326,0.230758,0.337093,0.328475
0.256396,0.40425,0.344212,0.334522,0.334705,0.375287,0.238675,0.592953,0.253339,0.239585,0.336044,0.316509,0.423105,0.314089,0.190391,0.298041,0.188279,0.238711,0.398068,0.338855,0.245775,0.311747,0.329612,0.248749,0.538598,0.329927,0.277054,0.259326,0.230758,0.337093,0.317489
0.256396,0.379674,0.313276,0.334522,0.334705,0.375287,0.238675,0.592953,0.253339,0.239585,0.336044,0.316509,0.423105,0.314089,0.190391,0.298041,0.188279,0.238711,0.398068,0.338855,0.245775,0.311747,0.329612,0.248749,0.538598,0.329927,0.277054,0.259326,0.230758,0.337093,0.315638
0.256396,0.299401,0.285396,0.334522,0.334705,0.375287,0.238675,0.592953,0.253339,0.239585,0.336044,0.316509,0.423105,0.314089,0.190391,0.298041,0.188279,0.238711,0.398068,0.338855,0.245775,0.311747,0.329612,0.248749,0.538598,0.329927,0.277054,0.259326,0.230758,0.337093,0.312033
0.256396,0.299401,0.285396,0.334522,0.334705,0.375287,0.238675,0.592953,0.253339,0.239585,0.336044,0.316509,0.423105,0.314089,0.190391,0.193597,0.188279,0.238711,0.228352,0.338855,0.245775,0.311747,0.329612,0.248749,0.538598,0.329927,0.277054,0.259326,0.230758,0.337093,0.302894
0.256396,0.299401,0.285396,0.334522,0.334705,0.375287,0.238675,0.592953,0.253339,0.239585,0.336044,0.316509,0.423105,0.314089,0.190391,0.193597,0.188279,0.238711,0.228352,0.338855,0.245775,0.311747,0.329612,0.248749,0.538598,0.329927,0.277054,0.259326,0.230758,0.337093,0.302894
0.256396,0.299401,0.285396,0.334522,0.334705,0.375287,0.238675,0.592953,0.253339,0.239585,0.336044,0.316509,0.423105,0.314089,0.190391,0.193597,0.188279,0.238711,0.228352,0.338855,0.245775,0.311747,0.329612,0.248749,0.538598,0.329927,0.277054,0.259326,0.230758,0.337093,0.302894
0.256396,0.299401,0.285396,0.334522,0.334705,0.358366,0.238675,0.592953,0.253339,0.239585,0.336044,0.316509,0.423105,0.314089,0.190391,0.193597,0.188279,0.238711,0.228352,0.338855,0.245775,0.311747,0.329612,0.248749,0.538598,0.329927,0.277054,0.259326,0.230758,0.337093,0.30233
0.256396,0.299401,0.285396,0.334522,0.334705,0.358366,0.238675,0.592953,0.253339,0.239585,0.311183,0.316509,0.423105,0.314089,0.190391,0.193597,0.188279,0.238711,0.228352,0.338855,0.245775,0.311747,0.329612,0.248749,0.538598,0.329927,0.277054,0.259326,0.230758,0.337093,0.301502
0.256396,0.299401,0.285396,0.334522,0.334705,0.358366,0.238675,0.592953,0.240541,0.239585,0.311183,0.316509,0.423105,0.314089,0.190391,0.193597,0.188279,0.238711,0.228352,0.338855,0.239663,0.311747,0.329612,0.248749,0.538598,0.329927,0.277054,0.259326,0.230758,0.337093,0.300871
0.256396,0.299401,0.285396,0.334522,0.334705,0.358366,0.238675,0.561761,0.240541,0.239585,0.311183,0.316509,0.423105,0.314089,0.190391,0.193597,0.188279,0.238711,0.228352,0.338855,0.239663,0.311747,0.329612,0.248749,0.440555,0.329927,0.277054,0.259326,0.230758,0.337093,0.296563
0.256396,0.299401,0.285396,0.334522,0.334705,0.358366,0.238675,0.561761,0.240541,0.239585,0.311183,0.316509,0.423105,0.314089,0.190391,0.193597,0.188279,0.238711,0.228352,0.338855,0.239663,0.311747,0.329612,0.248749,0.440555,0.329927,0.277054,0.259326,0.230758,0.337093,0.296563
0.256396,0.299401,0.285396,0.334522,0.334705,0.358366,0.238675,0.561761,0.240541,0.239585,0.311183,0.316509,0.423105,0.314089,0.190391,0.193597,0.188279,0.238711,0.228352,0.338855,0.239663,0.311747,0.329612,0.248749,0.440555,0.329927,0.277054,0.259326,0.230758,0.198237,0.291935
